sex;age;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119
1;49;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;45.2183;44.8913;44.5643;44.2373;43.9103;43.5833;43.2563;42.9293;42.6023;42.2753;41.9483;41.6213;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943;41.2943
1;50;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.7559;42.4289;42.1019;41.7749;41.4479;41.1209;40.7939;40.4669;40.1399;39.8129;39.4859;39.1589;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319;38.8319
1;51;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;40.2381;39.9111;39.5841;39.2571;38.9301;38.6031;38.2761;37.9491;37.6221;37.2951;36.9681;36.6411;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141;36.3141
1;52;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.7184;37.3914;37.0644;36.7374;36.4104;36.0834;35.7564;35.4294;35.1024;34.7754;34.4484;34.1213;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943;33.7943
1;53;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;35.2402;34.9131;34.5861;34.2591;33.9321;33.6051;33.2781;32.9511;32.6241;32.2971;31.9701;31.6431;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161;31.3161
1;54;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.8371;32.5101;32.1831;31.8561;31.5291;31.2021;30.8751;30.5481;30.2211;29.8941;29.5671;29.2401;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131;28.9131
1;55;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.5341;30.2071;29.8801;29.5531;29.2261;28.8991;28.5721;28.2451;27.9181;27.5911;27.2641;26.9371;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101;26.6101
1;56;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.3483;28.0213;27.6943;27.3673;27.0403;26.7133;26.3863;26.0593;25.7323;25.4053;25.0783;24.7513;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243;24.4243
1;57;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;26.2911;25.9641;25.6371;25.3101;24.9831;24.6561;24.3291;24.0021;23.6751;23.3481;23.0211;22.6941;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671;22.3671
1;58;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.3694;24.0424;23.7154;23.3884;23.0614;22.7344;22.4074;22.0804;21.7534;21.4264;21.0994;20.7724;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454;20.4454
1;59;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.5872;22.2602;21.9332;21.6062;21.2792;20.9522;20.6252;20.2982;19.9712;19.6442;19.3172;18.9902;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632;18.6632
1;60;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.9465;20.6195;20.2925;19.9655;19.6385;19.3115;18.9845;18.6575;18.3305;18.0035;17.6765;17.3495;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225;17.0225
1;61;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.448;19.121;18.794;18.467;18.14;17.813;17.486;17.159;16.832;16.505;16.178;15.851;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524;15.524
1;62;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;18.0911;17.7641;17.4371;17.1101;16.7831;16.4561;16.1291;15.8021;15.4751;15.1481;14.8211;14.4941;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671;14.1671
1;63;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.8741;16.5471;16.2201;15.8931;15.5661;15.2391;14.9121;14.5851;14.2581;13.9311;13.6041;13.2771;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501;12.9501
1;64;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.7936;15.4666;15.1396;14.8126;14.4856;14.1586;13.8316;13.5046;13.1776;12.8506;12.5236;12.1966;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696;11.8696
1;65;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.8442;14.5172;14.1902;13.8632;13.5362;13.2092;12.8822;12.5551;12.2281;11.9011;11.5741;11.2471;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201;10.9201
1;66;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;14.0178;13.6908;13.3638;13.0368;12.7098;12.3828;12.0558;11.7288;11.4018;11.0748;10.7478;10.4208;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938;10.0938
1;67;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;13.3038;12.9768;12.6498;12.3228;11.9958;11.6688;11.3418;11.0148;10.6878;10.3608;10.0338;9.7068;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797;9.3797
1;68;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.6888;12.3618;12.0348;11.7078;11.3808;11.0538;10.7268;10.3998;10.0728;9.7458;9.4188;9.0918;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648;8.7648
1;69;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;12.1571;11.8301;11.5031;11.1761;10.8491;10.5221;10.1951;9.8681;9.5411;9.2141;8.8871;8.5601;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331;8.2331
