sex;age;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
2;21;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06633303241418442;0.06264401968772138;0.05895500696125833;0.05526599423479617;0.05157698150833401;0.04788796878187096;0.04419895605540791;0.040509943328944864;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816;0.036820930602481816
2;22;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.07006425814603379;0.06637524541957118;0.06268623269310858;0.058997219966645975;0.05530820724018337;0.05161919451372032;0.047930181787258164;0.044241169060795116;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207;0.04055215633433207
2;23;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.07229858643611387;0.06860957370965126;0.06492056098318866;0.061231548256726054;0.05754253553026345;0.0538535228038004;0.05016451007733824;0.046475497350875195;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215;0.04278648462441215
2;24;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.07338120341668919;0.06969219069022659;0.06600317796376398;0.06231416523730138;0.058625152510838774;0.054936139784375726;0.051247127057913566;0.04755811433145052;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747;0.04386910160498747
2;25;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.0736495786904996;0.06996056596403699;0.06627155323757439;0.06258254051111178;0.05889352778464918;0.05520451505818613;0.05151550233172397;0.047826489605260925;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788;0.04413747687879788
2;26;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.07339712790742858;0.06970811518096554;0.06601910245450249;0.06233008972804033;0.05864107700157817;0.05495206427511512;0.05126305154865207;0.047574038822189024;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976;0.043885026095725976
2;27;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.07290165760712064;0.06921264488065804;0.06552363215419543;0.06183461942773283;0.058145606701270225;0.05445659397480718;0.05076758124834502;0.04707856852188197;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892;0.04338955579541892
2;28;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.07244095603818757;0.06875194331172496;0.06506293058526236;0.061373917858799754;0.05768490513233715;0.0539958924058741;0.05030687967941194;0.046617866952948894;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846;0.042928854226485846
2;29;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.07225506280805671;0.06856605008159411;0.0648770373551315;0.0611880246286689;0.0574990119022063;0.05380999917574325;0.05012098644928109;0.04643197372281804;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995;0.042742960996354995
2;30;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.0723251834557006;0.068636170729238;0.0649471580027754;0.06125814527631279;0.05756913254985019;0.05388011982338714;0.05019110709692498;0.04650209437046193;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885;0.042813081643998885
2;31;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.07252395490630903;0.06883494217984643;0.06514592945338382;0.06145691672692122;0.057767904000458614;0.054078891273995566;0.05038987854753341;0.04670086582107036;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731;0.04301185309460731
2;32;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.07272364265165177;0.06903462992518916;0.06534561719872656;0.061656604472263954;0.05796759174580135;0.0542785790193383;0.05058956629287614;0.046900553566413095;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005;0.04321154083995005
2;33;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.07280988516758224;0.06912087244111964;0.06543185971465704;0.06174284698819443;0.05805383426173183;0.05436482153526878;0.05067580880880662;0.046986796082343574;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526;0.043297783355880526
2;34;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.07277917608980022;0.06909016336333762;0.06540115063687502;0.06171213791041241;0.05802312518394981;0.05433411245748676;0.0506450997310246;0.04695608700456155;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505;0.043267074278098505
2;35;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.07268282185404562;0.06899380912758302;0.06530479640112041;0.06161578367465781;0.057926770948195205;0.05423775822173216;0.05054874549527;0.04685973276880695;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439;0.0431707200423439
